Security Code,Security Id,Security Name,Status,Group
535682,INFINITBBPH,INFINITBBPH,Delisted,P 
535692,PENNARBBPH,PENNARBBPH,Delisted,P 
535693,BRAHMINFRA,Brahmaputra Infrastructure Ltd,Active,X 
535694,EDSL,eDynamics Solutions Ltd,Delisted,Z 
535714,SPICEMBBPH,SPICEMBBPH,Delisted,P 
535719,AMPVOLTS,Ampvolts Ltd,Active,X 
535729,MOTILALBBPH,MOTILALBBPH,Delisted,P 
535730,KHOOBSURAT,Khoobsurat Ltd,Active,X 
535754,ORIENTCEM,Orient Cement Ltd,Active,A 
535755,ABFRL,Aditya Birla Fashion and Retail Ltd,Active,A 
535762,CGPOWERBBPH,CGPOWERBBPH,Delisted,P 
535789,SAMMAANCAP,Sammaan Capital Ltd,Active,A 
535790,APTECHBBPH,APTECHBBPH,Delisted,P 
535910,MMLF,Money Masters Leasing & Finance Ltd,Active,B 
535916,ALSL,Alacrity Securities Ltd,Active,B 
535917,GCMCOMM,GCM Commodity & Derivatives Ltd,Active,M 
535958,ESSENTIA,Integra Essentia Ltd,Active,B 
536072,ECLERXBBPH,ECLERXBBPH,Delisted,P 
536073,JULIEN,Julien Agro Infratech Ltd,Active,X 
536105,GESHIPBBPH,GESHIPBBPH,Delisted,P 
536128,VKJINFRA,VKJ Infradevelopers Ltd,Suspended,Z 
536160,JBFINDBBPH,JBFINDBBPH,Delisted,P 
536161,NITINBBPH,NITINBBPH,Delisted,P 
536170,KUSHAL,Kushal Ltd,Delisted,Z 
536264,TIGERLOGS,Tiger Logistics (India) Ltd,Active,B 
536265,JSPLBBPH,JSPLBBPH,Delisted,P 
536456,RJBIOTECH,R J Bio-Tech Ltd,Suspended,MT
536492,ATWL,Ace Tours Worldwide Ltd,Delisted,MT
536493,JKAGRI,JK Agri Genetics Ltd,Active,X 
536507,FLFL,Future Lifestyle Fashions Ltd,Active,Z 
536565,NOVELIX,Novelix Pharmaceuticals Ltd,Active,X 
536591,GRFIBREBBPH,GRFIBREBBPH,Delisted,P 
536592,SKFL,Satkar Finlease Ltd,Delisted,Z 
536644,NEWEVER,Newever Trade Wings Ltd,Delisted,MT
536659,PVVINFRA,PVV Infra Ltd,Active,X 
536666,SFCL,Star Ferro and Cement Ltd,Delisted,B 
536671,SUBHTEX,Subh Tex (India) Ltd,Delisted,MT
536672,VCU,VCU Data Management Ltd,Active,X 
536709,INDRENEW,IND Renewable Energy Ltd,Active,Z 
536710,SRGFFL,SRG Fingrow Finance Ltd,Active,M 
536737,ACFSL,Amrapali Capital and Finance Services Ltd,Active,MT
536738,STELLAR,Stellar Capital Services Ltd,Active,M 
536751,FIVEXTRADE,Five X Tradecom Ltd,Delisted,Z 
536767,AIMLBBPH,AIMLBBPH,Delisted,P 
536773,JPOLYINVST,Jindal Poly Investment and Finance Company Ltd,Active,B 
536799,SRSFIN,SRS Finance Ltd,Delisted,Z 
536820,BOSTONTEK,Boston Teknowsys (India) Ltd,Delisted,Z 
536846,YURANUS,Yuranus Infrastructure Ltd,Active,XT
536868,INTELSOFT,Integra Telecommunication & Software Ltd,Delisted,Z 
536960,MOM100,Motilal Oswal Mutual Fund - Motilal Oswal MOSt Shares Midcap 100 ETF- Growth option,Active,B 
536965,BPCAP,B. P. Capital Ltd,Active,XT
536974,CPL,Captain Polyplast Ltd,Active,X 
536992,RCLEDPLADD,Reliance Mutual Fund - Reliance Close Ended Equity Fund- Series A - Direct Plan Dvdnd Pyot Optin,Delisted,B 
536993,RCLEDPLADG,Reliance Mutual Fund- Reliance Close Ended Equity Fund- Series A - Direct Plan  Growth Option,Delisted,B 
536994,RCLENDPLAD,Reliance Mutual Fund- Reliance Close Ended Equity Fund- Series A - Dividend Payout Option,Delisted,B 
536995,RCLENDPLAG,Reliance Mutual Fund- Reliance Close Ended Equity Fund- Series A - Growth Option,Delisted,B 
537007,NIFTYIETF,ICICI Prudential Nifty 50 ETF,Active,B 
537008,NIF100IETF,ICICI Prudential Nifty 100 ETF,Active,B 
537068,SATYA,Satya Miners & Transporters Ltd,Delisted,Z 
537069,ARNOLD,Arnold Holdings Ltd,Active,X 
537092,MODEX,Modex International Securities Ltd,Suspended,Z 
537119,TENTIMETAL,Tentiwala Metal Products Ltd,Delisted,M 
537198,RCLEDPLBDD,Reliance Mutual Fund - Reliance Close Ended Equity Fund- Series B - Direct Plan Dividend Payo O,Delisted,B 
537199,RCLEDPLBDG,Reliance Mutual Fund- Reliance Close Ended Equity Fund- Series B - Direct Plan Growth Option,Delisted,B 
537200,RCLENDPLBD,Reliance Mutual Fund- Reliance Close Ended Equity Fund- Series B - Dividend Payout Option,Delisted,B 
537201,RCLENDPLBG,Reliance Mutual Fund- Reliance Close Ended Equity Fund- Series B - Growth Option,Delisted,B 
537253,SUNLOC,Sunil Healthcare Ltd,Active,X 
537254,RCIIND,RCI Industries & Technologies Ltd,Suspended,Z 
537259,SUYOG,Suyog Telematics Ltd,Active,B 
537268,CAIRNBBPH,CAIRNBBPH,Delisted,P 
537291,NATHBIOGEN,Nath Bio-Genes (India) Ltd,Active,B 
537292,AGRITECH,Agri- Tech (India) Ltd,Active,T 
537325,ISGECBBPH,ISGECBBPH,Delisted,P 
537326,CHEMTECH,Chemtech Industrial Valves Ltd,Active,X 
537373,GAILBBPH,GAILBBPH,Delisted,P 
537392,TAAZAINT,Taaza International Ltd,Suspended,Z 
537411,IDFCEOS2RD,IDFC Mutual Fund- IDFC Equity Opportunity- Series 2 - Regular Plan- Dividend,Delisted,B 
537412,IDFCEOS2DD,IDFC Mutual Fund - IDFC Equity Opportunity- Series 2 - Direct Plan- Dividend,Delisted,B 
537483,NIF100BEES,NIPPON INDIA ETF NIFTY 100,Active,B 
537484,RELNIFTY,Reliance Mutual Fund - R Shares Nifty ETF,Delisted,B 
537492,AGRIMONY,Agrimony Commodities Ltd,Delisted,MT
537524,VIAANINDUS,Viaan Industries Ltd,Suspended,Z 
537536,DENISCHEM,Denis Chem Lab Ltd,Active,X 
537573,POLYMAC,Polymac Thermoformers Ltd,Active,MT
537582,UNISHIRE,Unishire Urban Infra Ltd,Active,M 
537644,BSLFEFS1RG,Birla Sun Life Mutual Fund- Birla Sun Life Focused Equity Fund - Series 1 - Regular Plan - Growth,Delisted,B 
537645,BSLFEFS1RN,Birla Sun Life Mutual Fund- Birla Sun Life Focused Equity Fund-Series 1-Regular Plan-Divind Payot,Delisted,B 
537646,BSLFEFS1DG,Birla Sun Life Mutual Fund - Birla Sun Life Focused Equity Fund - Series 1 - Direct Plan - Growth,Delisted,B 
537647,BSLFEFS1DN,Birla Sun Life Mutual Fund - Birla Sun Life Focused Equity Fund-Series 1-Direct Plan-Dividnd Payot,Delisted,B 
537648,IPRU2262,ICICI Prudential Mutual Fund - ICICI Prudential Equity Savings Fund Series 1-Reglr Plan Cumulative,Delisted,B 
537649,IPRU2263,ICICI Prudential Mutual Fund - ICICI Prudential Equity Savings Fund Series 1-Regular Plan Dividend,Delisted,B 
537650,IPRU8462,ICICI Prudential Mutual Fund - ICICI Prudential Equity Savings Fund Series 1-Direct Plan Cumulative,Delisted,B 
537651,IPRU8463,ICICI Prudential Mutual Fund - ICICI Prudential Equity Savings Fund Series 1 - Direct Plan Dividend,Delisted,B 
537652,DCMSLBBPH,DCMSLBBPH,Delisted,P 
537669,LAXMIPATI,Laxmipati Engineering Works Ltd,Active,M 
537700,IDFCEOS3RD,IDFC Mutual Fund- IDFC Equity Opportunity- Series 3 - Regular Plan- Dividend,Delisted,B 
537701,IDFCEOS3DD,IDFC Mutual Fund - IDFC Equity Opportunity- Series 3 - Direct Plan- Dividend,Delisted,B 
537706,INDOBCLBBPH,INDOBCLBBPH,Delisted,P 
537707,LADDU,Laddu Gopal Online Services Ltd,Active,X 
537708,NIFTY1,Kotak Nifty 50 ETF,Active,B 
537709,HANSUGAR,Shree Hanuman Sugar & Industries Ltd,Active,XT
537750,KIRANVYPAR,Kiran Vyapar Ltd,Active,X 
537766,BCP,B.C. Power Controls Ltd,Active,XT
537784,KCSL,Karnimata Cold Storage Ltd,Active,M 
537785,RACE,Race Eco Chain Ltd,Active,B 
537800,MANGIND,Mangalam Industrial Finance Ltd,Active,XT
537820,VIJIFIN,Viji Finance Ltd,Active,B 
537838,NEGOTIUM,Negotium International Trade Ltd,Delisted,Z 
537839,PHOENIXTN,Phoenix Township Ltd,Active,X 
537840,RAUNAQ,Raunaq International Ltd,Active,X 
537866,HRGESSRG2,HDFC Mutual Fund - HDFC Rajiv Gandhi Equity Savings Scheme - Series 2 - Regular Plan - G O,Delisted,B 
537867,HRGESSRD2,HDFC Mutual Fund - HDFC Rajiv Gandhi Equity Savings Scheme - Series 2-Regular Plan- D P O,Delisted,B 
537868,HRGESSDG2,HDFC Mutual Fund - HDFC Rajiv Gandhi Equity Savings Scheme - Series 2- Direct Plan- Growth O,Delisted,B 
537869,HRGESSDD2,HDFC Mutual Fund - HDFC Rajiv Gandhi Equity Savings Scheme - Series 2- Direct Plan- Dvdd P O,Delisted,B 
537922,IPRU2296,ICICI Prudential Value Fund Series 3(Regular Dividend Option),Suspended,B 
537923,IPRU8496,ICICI Prudential Value Fund Series 3(Direct Dividend Option),Suspended,B 
537954,SKP,Shri Krishna Prasadam Ltd,Suspended,Z 
537958,LICNFR2GP,LIC MF RGESS Fund Series- 2 Regular Plan Growth Option,Delisted,B 
537959,LICNFR2DP,LIC MF RGESS Fund Series 2 Regular Plan Dividend Payout Option,Delisted,B 
537960,LICNFR2G1,LIC MF RGESS Fund Series 2 Direct Plan Growth Option,Delisted,B 
537961,LICNFR2D1,LIC MF RGESS Fund Series 2 Direct Plan Dividend Payout Option,Delisted,B 
537985,INFRONICS,Infronics Systems Ltd,Active,X 
538015,BSLFEFS2RG,Birla Sun Life Mutual Fund- Birla Sun Life Focused Equity Fund - Series 2 - Regular Plan - Growth,Delisted,B 
538016,BSLFEFS2RN,Birla Sun Life Mutual Fund- Birla Sun Life Focused Equity Fund - Series 2 - Regular Plan - D P,Delisted,B 
538017,BSLFEFS2DG,Birla Sun Life Mutual Fund-  Birla Sun Life Focused Equity Fund - Series 2 - Direct Plan - Growth,Delisted,B 
538018,BSLFEFS2DN,Birla Sun Life Mutual Fund-  Birla Sun Life Focused Equity Fund - Series 2 - Direct Plan-Dividend P,Delisted,B 
538019,OBIL,Oceanaa Biotek Industries Ltd,Delisted,Z 
538057,CPSEETF,CPSE ETF,Active,A 
538081,HARIAAPL,Haria Apparels Ltd,Active,X 
538092,VASUPRADA,Shri Vasuprada Plantations Ltd,Active,X 
538119,RNBDENIMS,R&B Denims Ltd,Active,B 
538128,WOMENSNEXT,Womens Next Loungeries Ltd,Delisted,MT
538180,GOLDLINE,Gold Line International Finvest Ltd,Delisted,Z 
538212,SHARPINV,Sharp Investments Ltd,Active,X 
538220,EFSLBBPH,EFSLBBPH,Delisted,P 
538268,WONDERLA,Wonderla Holidays Ltd,Active,B 
538273,RESPONSINF,Response Informatics Ltd,Active,X 
538287,TARANG,Tarang Projects & Consultant Ltd,Delisted,XT
538295,KAUSAMBI,Kausambi Vanijya Ltd,Delisted,XT
538309,IPRU2365,ICICI Prudential Value Fund Series 4 (Regular Cummulative Option).,Suspended,B 
538310,IPRU2366,ICICI Prudential Value Fund Series 4(Regular Dividend Option),Suspended,B 
538311,IPRU8565,ICICI Prudential Value Fund Series 4(Direct Cummulative Option),Suspended,B 
538312,IPRU8566,ICICI Prudential Value Fund Series 4(Direct Dividend Option),Suspended,B 
538319,GCMCAPI,GCM Capital Advisors Ltd,Active,MT
538351,AFEL,A.F. Enterprises Ltd,Active,Z 
538364,BCPAL,Birdhi Chand Pannalal Agencies Ltd,Delisted,Z 
538365,INCREDIBLE,Incredible Industries Ltd,Active,B 
538382,WESTLEIRES,West Leisure Resorts Ltd,Active,X 
538395,NAM,Nam Securities Ltd,Active,X 
538400,MMSINFRA,MMS Infrastructure Ltd,Delisted,Z 
538401,METSL,Maestros Electronics & Telecommunications Systems Ltd,Active,X 
538402,SPS,SPS Finquest Ltd,Delisted,T 
538418,RCLEDIIADD,Reliance Close Ended Equity Fund II- Series A - Direct Plan Dividend Payout Option,Delisted,B 
538419,RCLEDIIADG,Reliance Close Ended Equity Fund II- Series A - Direct Plan Growth Option,Delisted,B 
538420,RCLENDIIAD,Reliance Close Ended Equity Fund II- Series A - Dividend Payout Option,Delisted,B 
538421,RCLENDIIAG,Reliance Close Ended Equity Fund II- Series A - Growth Option,Delisted,B 
538422,JACKSON,Jackson Investments Ltd,Active,XT
538423,ALPSMOTOR,Alps Motor Finance Ltd,Delisted,Z 
538432,DIVINUS,Divinus Fabrics Ltd,Delisted,Z 
538433,CCFCL,Classic Global Finance & Capital Ltd,Delisted,Z 
538446,MONEYBOXX,Moneyboxx Finance Ltd,Active,B 
538450,DHYANAFIN,Dhyana Finstock Ltd,Delisted,XT
538451,WORTH,Worth Investment & Trading Co Ltd,Active,X 
538452,QUASAR,Quasar India Ltd,Suspended,X 
538464,TPROJECT,Thirani Projects Ltd,Active,X 
538465,AMARSEC,Amarnath Securities Ltd,Active,X 
538476,CTL,Capital Trade Links Ltd,Active,XT
538496,TARINI,Tarini International Ltd,Active,M 
538501,IPRU2401,ICICI Prudential Growth Fund Series 1 (Regular Dividend Payout),Delisted,B 
538502,IPRU8601,ICICI Prudential Growth Fund Series 1 (Direct Dividend Option),Delisted,B 
538503,MARICOKAYEL,Marico Kaya Enterprises Ltd,Delisted,B 
538504,CML,Creative Merchants Ltd,Suspended,XT
538520,SBL,Shivamshree Businesses Ltd,Active,X 
538521,YAANENT,Yaan Enterprises Ltd,Active,X 
538537,OMANSH,Omansh Enterprises Ltd,Active,XT
538538,WELSPUNENT,Welspun    Enterprises Ltd,Delisted,B 
538539,ANVRDHI,Annvrridhhi  Ventures Ltd,Active,X 
538540,RLFL,Ramchandra Leasing & Finance Ltd,Active,XT
538541,INCEPTUM,Inceptum Enterprises Ltd,Delisted,Z 
538542,GOLDCOINHF,Gold Coin Health Foods Ltd,Suspended,XT
538546,BRPL,Bansal Roofing Products Ltd,Active,B 
538547,OASIS,Oasis Tradelink Ltd,Suspended,Z 
538548,VITANAGRO,Vitan Agro Industries Ltd,Delisted,XT
538556,ARMAN,Arman Holdings Ltd,Active,X 
538557,SAIBABA,Sai Baba Investment And Commercial Enterprises Ltd,Delisted,Z 
538562,SKIPPER,Skipper Ltd,Active,A 
538563,SMTEL,SMT Engineering Ltd,Active,XT
538564,JAMESWARREN,James Warren Tea Ltd,Active,X 
538565,VISTARAMAR,Vistar Amar Ltd,Active,X 
538566,APOLLOTRI,Apollo Tricoat Tubes Ltd,Delisted,A 
538567,GULFOILLUB,Gulf Oil Lubricants India Ltd,Active,B 
538568,FRUTION,Fruition Venture Ltd,Active,XT
538569,TRIVENIENT,Triveni Enterprises Ltd,Active,X 
538570,ACHAL,Achal Investments Ltd,Suspended,XT
538575,SOLISMAR,Solis Marketing Ltd,Delisted,Z 
538576,BHANDERI,Bhanderi Infracon Ltd,Active,MT
538577,IPRU2428,ICICI Prudential Growth Fund Series 2 (Regular Plan - Dividend Payout Option),Delisted,B 
538578,IPRU8628,ICICI Prudential Growth Fund Series 2 (Direct Plan - Dividend Payout Option),Suspended,B 
538579,ZINEMA,Zinema Media And Entertainment Ltd,Active,MT
538591,NCAPBULADD,NIPPON INDIA MUTUAL FUND  - NIPPON INDIA MUTUAL FUND  Capital Builder Fund- Series A - Direct Plan Dividend Payout Optio,Suspended,B 
538592,NCAPBULADG,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Capital Builder Fund- Series A - Direct Plan Growth Option,Suspended,B 
538593,NCAPBUILAD,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Capital Builder Fund- Series A - Dividend Payout Option,Suspended,B 
538594,NCAPBUILAG,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Capital Builder Fund- Series A - Growth Option,Suspended,B 
538595,GLOSTER,Gloster Ltd,Delisted,X 
538596,CEMAINFRA,Cemantic Infra-Tech Ltd,Active,X 
538597,TTIENT,TTI Enterprise Ltd,Active,X 
538598,VISHAL,Vishal Fabrics Ltd,Active,B 
538607,TOYAMSL,Toyam Sports Ltd,Active,X 
538608,DWITIYA,Dwitiya Trading Ltd,Delisted,Z 
538609,GAJANANSEC,Gajanan Securities Services Ltd,Active,X 
538610,UNISON,Unison Metals Ltd,Active,X 
538611,RTFL,Real Touch Finance Ltd,Active,Z 
538630,NCAPBULBDD,NIPPON INDIA MUTUAL FUND  - NIPPON INDIA MUTUAL FUND  Capital Builder Fund- Series B - Direct Dvdnd Plan- Dvdnd Pyot,Suspended,B 
538631,NCAPBULBDG,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Capital Builder Fund- Series B - Direct Growth Plan- Growth Option,Suspended,B 
538632,NCAPBUILBD,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Capital Builder Fund- Series B - Dividend Plan-Dividend Pyut Otin,Suspended,B 
538633,NCAPBUILBG,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Capital Builder Fund- Series B - Growth Plan- Growth Option,Suspended,B 
538634,VRL,Vasundhara Rasayans Ltd,Active,X 
538635,SNOWMAN,Snowman Logistics Ltd,Active,B 
538646,QGO,QGO Finance Ltd,Active,X 
538647,PURSHOTTAM,Purshottam Investofin Ltd,Active,X 
538648,IPRU2487,ICICI Prudential Value Fund Series 5 (Regular Cumulative Option),Suspended,B 
538649,IPRU2488,ICICI Prudential Value Fund Series 5 (Regular Dividend Option),Suspended,B 
538650,IPRU8687,ICICI Prudential Value Fund Series 5 (Direct Cumulative Option),Suspended,B 
538651,IPRU8688,ICICI Prudential Value Fund Series 5 (Direct Dividend Option),Suspended,B 
538652,HCLTD,Hind Commerce Ltd,Active,X 
538653,EML,Ejecta Marketing Ltd,Delisted,Z 
538666,SHARDACROP,Sharda Cropchem Ltd,Active,A 
538667,SIROHIA,Sirohia & Sons Ltd,Active,M 
538668,MIIL,Meghna Infracon Infrastructure Ltd,Active,B 
538674,CITYONLINE,City Online Services Ltd,Active,Z 
538683,SENSEXBEES,Nippon India ETF S&P BSE Sensex,Active,A 
538684,ENCASH,Encash Entertainment Ltd,Active,MT
538685,SHEMAROO,Shemaroo Entertainment Ltd,Active,B 
538686,PARTANI,Partani Appliances Ltd,Delisted,XT
538706,ULTRACAB,Ultracab (India) Ltd,Active,X 
538707,RCCL,Rajasthan Cylinders & Containers Ltd,Active,X 
538708,ETIL,Econo Trade (India) Ltd,Active,X 
538709,SEOFIGR,SBI Equity Opportunities Fund - Series I- Regular Plan -Growth,Delisted,B 
538710,SEOFIDR,SBI Equity Opportunities Fund - Series I-Regular Plan- Dividend Payout,Delisted,B 
538711,SEOFIGD,SBI Equity Opportunities Fund - Series I-Direct Plan -Growth,Delisted,B 
538712,SEOFIDD,SBI Equity Opportunities Fund - Series I-Direct Plan - Dividend Payout,Delisted,B 
538713,ATISHAY,Atishay Ltd,Active,X 
538714,SANGAMFIN,Sangam Finserv Ltd,Active,X 
538715,DHABRIYA,Dhabriya Polywood Ltd,Active,X 
538716,ARYACAPM,Aryaman Capital Markets Ltd,Active,B 
538717,RCAPBULCDD,Reliance Capital Builder Fund- Series C - Direct Dividend Plan- Dividend Payout Option,Delisted,B 
538718,RCAPBULCDG,Reliance Capital Builder Fund- Series C - Direct Growth Plan- Growth Option,Delisted,B 
538719,RCAPBUILCD,Reliance Mutual Fund- Reliance Capital Builder Fund- Series C - Dividend Plan-Dividend P O,Delisted,B 
538720,RCAPBUILCG,Reliance Capital Builder Fund- Series C - Growth Plan- Growth Option,Delisted,B 
538728,IPRU2511,ICICI Prudential Growth Fund Series 3 (Regular Plan - Dividend Payout Option),Suspended,B 
538729,IPRU8711,ICICI Prudential Growth Fund Series 3 (Direct Plan - Dividend Payout Option),Suspended,B 
538730,PDSL,PDS Ltd,Active,B 
538731,HANMAN,Hanman Fit Ltd,Active,M 
538732,VGCL,Vibrant Global Capital Ltd,Active,X 
538733,STARLIT,Starlit Power Systems Ltd,Suspended,XT
538734,CEINSYSTECH,Ceinsys Tech Ltd,Active,B 
538742,PANABYTE,Panabyte Technologies Ltd,Active,X 
538743,MUDUNURU,Mudunuru Ltd,Active,XT
538755,BSLFEFS3RG,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 3 REGULAR GROWTH,Delisted,B 
538756,BSLFEFS3RN,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 3 REGULAR DIVIDEND,Delisted,B 
538757,BSLFEFS3DG,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 3 DIRECT GROWTH,Delisted,B 
538758,BSLFEFS3DN,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 3 DIRECT DIVIDEND,Delisted,B 
538763,IPRU2530,ICICI Prudential Growth Fund Series 4 (Regular Plan - Dividend Payout Option),Suspended,B 
538764,IPRU8730,ICICI Prudential Growth Fund Series 4 (Direct Plan - Dividend Payout Option),Suspended,B 
538765,JSHL,JLA Infraville Shoppers Ltd,Active,MT
538770,CRANEINFRA,Crane Infrastructure Ltd,Active,X 
538771,PINCON,Pincon Spirit Ltd,Suspended,Z 
538772,NIYOGIN,Niyogin Fintech Ltd,Active,X 
538777,ASIACAP,Asia Capital Ltd,Active,XT
538778,KALYANCAP,Kalyan Capitals Ltd,Active,X 
538786,CIL,Citizen Infoline Ltd,Active,XT
538787,GBFL,Goenka Business & Finance Ltd,Active,X 
538788,GILADAFINS,Gilada Finance & Investments Ltd,Active,XT
538789,BUDGE BUDGE,Budge Budge Company Ltd,Delisted,XT
538793,TEJINFOWAY,Tej Infoways Ltd,Delisted,Z 
538794,JETSOLAR,Jet Solar Ltd,Active,MT
538795,SAPPL,Shree Ajit Pulp And Paper Ltd,Active,X 
538808,D3YRCEERG,DSP BlackRock 3 Years Close Ended Equity Fund-Regular- Growth,Delisted,B 
538809,D3YRCEERDP,DSP BlackRock 3 Years Close Ended Equity Fund-Regular- Dividend Payout,Delisted,B 
538810,D3YRCEEDG,DSP BlackRock 3 Years Close Ended Equity Fund- Direct Plan - Growth,Delisted,B 
538811,D3YRCEEDDP,DSP BlackRock 3 Years Close Ended Equity Fund-Direct Plan - Dividend Payout,Delisted,B 
538812,AANCHALISP,Aanchal Ispat Ltd,Active,XT
538817,CAPPIPES,Captain Pipes Ltd,Active,B 
538818,SEOFIIGR,SBI Equity Opportunities Fund - Series II-Regular Plan -Growth,Delisted,B 
538819,SEOFIIDR,SBI Equity Opportunities Fund - Series II-Regular Plan- Dividend Payout,Delisted,B 
538820,SEOFIIGD,SBI Equity Opportunities Fund - Series II-Direct Plan -Growth,Delisted,B 
538821,SEOFIIDD,SBI Equity Opportunities Fund - Series II-Direct Plan - Dividend Payout,Delisted,B 
538833,KAIZENAGRO,Kaizen Agro Infrabuild Ltd,Active,X 
538834,JMJFIN,JMJ Fintech Ltd,Active,X 
538835,INTELLECT,Intellect Design Arena Ltd,Active,A 
538836,MONTECARLO,Monte Carlo Fashions Ltd,Active,B 
538837,JSTL,Jeevan Scientific Technology Ltd,Active,XT
538838,ICL,Indo Cotspin Ltd,Active,X 
538841,BSLFEFS4RG,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 4 REGULAR GROWTH,Delisted,B 
538842,BSLFEFS4RN,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 4 REGULAR DIVIDEND,Delisted,B 
538843,BSLFEFS4DG,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 4 DIRECT GROWTH,Delisted,B 
538844,BSLFEFS4DN,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 4 DIRECT DIVIDEND,Delisted,B 
538853,RCBFIIADD,Reliance Capital Builder Fund II - Series A - Direct Plan Dividend Payout Option,Delisted,B 
538854,RCBFIIADG,Reliance Capital Builder Fund II - Series A - Direct Plan Growth Option,Delisted,B 
538855,RCBFIIAD,Reliance Capital Builder Fund II - Series A -  Dividend Payout Option,Delisted,B 
538856,RCBFIIAG,Reliance Capital Builder Fund II - Series A -  Growth Option,Delisted,B 
538857,SCC,Scintilla Commercial & Credit Ltd,Active,XT
538858,CAMSONBIO,Camson Bio Technologies Ltd,Suspended,Z 
538859,RSYSTEMBBPH,RSYSTEMBBPH,Delisted,P 
538860,PANAFIC,Panafic Industrials Ltd,Active,X 
538861,AMSONS,Amsons Apparels Ltd,Delisted,Z 
538862,MYMONEY,My Money Securities Ltd,Active,X 
538863,AMARNATH,Sri Amarnath Finance Ltd,Active,X 
538868,CSL,Continental Securities Ltd,Active,X 
538873,WINYCOMM,Winy Commercial & Fiscal Services Ltd,Delisted,XT
538874,NEXUSSURGL,Nexus Surgical And Medicare Ltd,Active,X 
538875,SELLWIN,Sellwin Traders Ltd,Active,XT
538876,STSERV,S T Services Ltd,Delisted,XT
538881,GALADAFIN,Galada Finance Ltd,Active,XT
538882,EMERALD,Emerald Finance Ltd,Active,X 
538890,MKEXIM,M.K. Exim (India) Ltd,Active,X 
538891,MCLOUD,Magellanic Cloud Ltd,Active,B 
538892,IPRU2586,ICICI Prudential Growth Fund Series 6 (Regular Plan - Dividend Payout),Suspended,B 
538893,IPRU8788,ICICI Prudential Growth Fund Series 6 (Direct Plan - Dividend Payout),Suspended,B 
538894,OCTAL,Octal Credit Capital Ltd,Active,X 
538895,MIHIKA,Mihika Industries Ltd,Active,X 
538896,KANCHI,Kanchi Karpooram Ltd,Active,X 
538897,SHRINIWAS,Shri Niwas Leasing And Finance Ltd,Active,XT
538902,DTIL,Dhunseri Tea & Industries Ltd,Active,B 
538918,VANICOM,Vani Commercials Ltd,Active,X 
538919,SKILVEN,Skyline Ventures India Ltd,Active,X 
538920,VINCOFE,Vintage Coffee And Beverages Ltd,Active,B 
538921,RAFL,Raghuvansh Agrofarms Ltd,Active,M 
538922,COSYN,COSYN Ltd,Active,X 
538923,SOFCOM,Sofcom Systems Ltd,Active,X 
538924,IPRU2591,ICICI Prudential Growth Fund Series 7 (Regular Plan - Dividend Payout),Suspended,B 
538925,IPRU8793,ICICI Prudential Growth Fund Series 7 (Direct Plan - Dividend Payout),Suspended,B 
538926,NAPL,Naturite Agro Products Ltd,Active,X 
538928,KARNAVATI,Karnavati Finance Ltd,Active,X 
538935,ABHIFIN,Abhishek Finlease Ltd,Active,X 
538936,IPRU2598,ICICI Prudential Growth Fund Series 8 (Regular Plan - Dividend Payout),Suspended,B 
538937,IPRU8800,ICICI Prudential Growth Fund Series 8 (Direct Plan - Dividend Payout),Suspended,B 
538938,RCBFIIBDD,Reliance Capital Builder Fund II - Series B - Direct Plan Dividend Payout Option,Delisted,B 
538939,RCBFIIBDG,Reliance Capital Builder Fund II - Series B - Direct Plan Growth Option,Delisted,B 
538940,RCBFIIBD,Reliance Capital Builder Fund II - Series B -  Dividend Payout Option,Delisted,B 
538941,RCBFIIBG,Reliance Capital Builder Fund II - Series B -  Growth Option,Delisted,B 
538942,MERCANTILE,Mercantile Ventures Ltd,Active,X 
538943,SONAL,Sonal Mercantile Ltd,Active,XT
538952,ALFL,Abhinav Leasing & Finance Ltd,Active,X 
538957,LICNFR3G,LIC MF RGESS Fund Series- 3 -Regular Plan- Growth Option,Delisted,B 
538958,LICNFR3D,LIC MF RGESS Fund Series -3- Regular Plan -Dividend Payout Option,Delisted,B 
538959,LICNFR3G1,LIC MF RGESS Fund Series -3 -Direct Plan -Growth Option,Delisted,B 
538960,LICNFR3D1,LIC MF RGESS Fund Series- 3 -Direct Plan -Dividend Payout Option,Delisted,B 
538961,GENUSPAPER,Genus Paper & Boards Ltd,Active,B 
538962,MINDACORP,Minda Corporation Ltd,Active,A 
